1	8.3335979e-05
1	2.0871582
1	2.0569153
1	2.0543301
1	2.019016
-1	2.013216
1	2.0033661
1	2.0033661
1	2.0030145
-1	1.9965185
1	1.9823043
1	1.9785694
1	1.9659774
-1	1.9632583
1	1.9547596
1	1.9540517
1	1.9536908
1	1.949769
1	1.9496066
1	1.9491285
1	1.928453
1	1.9190232
1	1.9190232
1	1.9098894
1	1.9098894
1	1.9093371
1	1.9081043
1	1.9064656
1	1.9060324
1	1.8983764
1	1.8961196
1	1.8908763
1	1.8900159
1	1.8894043
-1	1.8878108
1	1.8857034
1	1.8816999
1	1.8795389
1	1.8771953
1	1.8757684
1	1.8756262
1	1.8749706
1	1.8743631
1	1.8727689
1	1.8722683
1	1.8718213
1	1.8701514
1	1.8679543
1	1.8676354
1	1.8665024
1	1.8606618
1	1.8592046
1	1.8535252
1	1.8527147
-1	1.851383
1	1.848733
1	1.8465463
1	1.8413559
1	1.8370496
1	1.8339808
1	1.8335172
1	1.8318249
1	1.8310697
-1	1.8299817
1	1.8279231
1	1.8271034
1	1.8265778
1	1.8231862
1	1.8207344
1	1.8205869
1	1.819879
1	1.8196483
1	1.8176111
1	1.8174601
1	1.815503
1	1.815503
1	1.8152772
1	1.8150448
1	1.8148091
1	1.8145925
1	1.8139105
1	1.8116217
1	1.8109367
1	1.8103183
1	1.8095269
1	1.8092841
1	1.8078972
1	1.8054904
-1	1.804897
1	1.8046822
1	1.7995154
1	1.7948089
1	1.7947031
1	1.7939275
-1	1.7935823
-1	1.7935823
1	1.7927793
1	1.7921387
1	1.7896935
1	1.7892425
1	1.786771
1	1.7867693
1	1.786064
1	1.7847266
1	1.7828049
1	1.7820794
1	1.7817924
1	1.7808749
1	1.7807794
-1	1.7794738
1	1.7791479
1	1.7783743
1	1.7780277
1	1.7760466
1	1.7760466
1	1.7756704
-1	1.7743334
1	1.773471
1	1.7727218
1	1.7713443
1	1.7695415
1	1.7673927
1	1.7669728
-1	1.7668841
1	1.7652591
-1	1.7652355
1	1.7641403
1	1.7639125
1	1.763065
1	1.76269
1	1.7619919
1	1.7616436
1	1.7615728
1	1.7576154
1	1.7576154
1	1.7561149
-1	1.756
1	1.7554534
1	1.7554534
1	1.7547413
1	1.7542439
1	1.7530265
1	1.7527766
1	1.7519565
1	1.7518886
1	1.7516704
1	1.7507881
1	1.7504341
-1	1.7500005
1	1.7495905
-1	1.7493398
1	1.7488713
1	1.7487897
1	1.7480868
1	1.7480181
1	1.747215
1	1.7470408
1	1.746868
1	1.7466266
1	1.7465027
1	1.7463284
1	1.7460299
1	1.7458952
1	1.745832
1	1.7449353
1	1.7445294
1	1.7444121
1	1.7439235
1	1.7432225
1	1.7429541
1	1.7424434
1	1.7416659
1	1.7412882
1	1.7412389
1	1.7401588
1	1.7397986
1	1.7393534
1	1.7387085
1	1.7386326
1	1.7386326
1	1.7382295
1	1.7370004
1	1.7357967
1	1.7343991
1	1.7341952
1	1.7332957
1	1.7325812
1	1.7324241
1	1.7323871
1	1.732117
1	1.7319195
1	1.7310657
1	1.7303557
1	1.7298481
1	1.729754
1	1.7289545
1	1.7272309
1	1.7267232
1	1.7260367
1	1.7250902
1	1.7247598
1	1.7236259
1	1.7232997
1	1.7218146
1	1.7199288
1	1.7196756
1	1.7196756
1	1.7183299
1	1.7178609
1	1.7176668
1	1.7162772
1	1.71609
1	1.7157496
1	1.7156553
1	1.7136837
1	1.7135801
1	1.712721
1	1.7123683
1	1.7115595
-1	1.7111129
1	1.7107084
1	1.7099593
1	1.7094631
1	1.7090901
1	1.7083148
1	1.7070219
1	1.7067625
1	1.7061576
1	1.7055699
1	1.7052841
1	1.7044746
1	1.7040209
1	1.7036215
1	1.7035341
1	1.70306
1	1.7023703
1	1.7022666
1	1.7018093
1	1.7017773
1	1.7004856
1	1.7001504
1	1.7000652
1	1.6989482
1	1.6989482
1	1.6972014
1	1.6971067
1	1.6969681
1	1.6960785
1	1.695706
1	1.6952336
1	1.6952056
1	1.6950664
1	1.6949373
1	1.6942477
1	1.6941046
1	1.694017
1	1.6934567
1	1.6933026
1	1.6928818
1	1.6918537
-1	1.6918085
1	1.6916478
1	1.6905764
1	1.6901634
1	1.6901147
1	1.6896303
1	1.6895888
1	1.6893186
1	1.6889012
1	1.6876744
1	1.6873179
1	1.6870811
1	1.6868713
1	1.6867934
1	1.6867736
1	1.6861561
1	1.6855287
1	1.6833769
1	1.6831477
1	1.683011
1	1.682976
1	1.681623
1	1.6813299
1	1.6811606
1	1.6805794
1	1.6800045
1	1.6784445
-1	1.6782816
1	1.6782226
1	1.6780393
-1	1.6779958
1	1.6777704
1	1.6770532
1	1.6770532
1	1.676934
1	1.6768578
-1	1.6768472
1	1.6766837
1	1.6759905
1	1.6757222
1	1.6751214
1	1.6744043
1	1.6742883
1	1.6731249
1	1.6720652
1	1.6718385
1	1.6717636
1	1.6716117
1	1.6714276
1	1.6713503
1	1.670853
1	1.6700329
1	1.6692702
1	1.669223
1	1.6689381
1	1.6683119
1	1.6683119
1	1.6672684
1	1.6670049
1	1.6669714
1	1.6662
1	1.6655215
1	1.6648645
1	1.663345
1	1.6632959
1	1.6630124
-1	1.6628362
1	1.662686
1	1.6622562
-1	1.6621447
1	1.6620817
1	1.6620817
1	1.6613053
1	1.6609012
1	1.6608835
1	1.6605631
1	1.6602127
1	1.6597411
1	1.6592841
1	1.6591861
-1	1.6587176
1	1.6578618
1	1.6575594
1	1.6574908
1	1.656718
-1	1.656666
1	1.6564783
1	1.6559607
1	1.6553627
1	1.6553447
-1	1.6551123
1	1.6550241
1	1.6544963
1	1.6540688
-1	1.6540329
1	1.6537778
1	1.6537297
-1	1.653552
1	1.6531259
1	1.653092
1	1.6529408
1	1.6527611
1	1.6527002
1	1.6521771
1	1.6516802
1	1.6512513
1	1.6511168
1	1.6507117
1	1.6506774
1	1.6503171
1	1.6497871
1	1.6493033
1	1.6491689
1	1.6486445
-1	1.6483941
1	1.6474112
1	1.6470214
1	1.6466848
1	1.6466848
1	1.6459517
1	1.6458612
1	1.6457318
1	1.6451761
1	1.6449474
1	1.6448795
1	1.644439
1	1.6443372
1	1.6440835
1	1.642484
1	1.6424758
1	1.6424354
1	1.6423333
1	1.6421335
1	1.641524
1	1.6411405
1	1.6409912
1	1.6408686
1	1.6407565
1	1.6406068
1	1.638856
1	1.6384324
1	1.6384324
1	1.6384192
1	1.6377847
1	1.6362446
1	1.6362446
1	1.6361368
1	1.6360042
1	1.6356077
1	1.6354403
1	1.635018
1	1.6345391
1	1.6343206
1	1.6342464
1	1.6337198
1	1.6327292
1	1.6326831
1	1.6321187
1	1.6318012
1	1.6315845
1	1.6311214
1	1.6308328
1	1.6308071
1	1.6299564
1	1.6297172
1	1.6294068
1	1.6288639
1	1.6269507
1	1.6266649
1	1.6257246
1	1.6250842
1	1.6247176
1	1.6245796
1	1.6243004
1	1.6241048
1	1.6239731
1	1.6237162
1	1.6235332
1	1.6234601
1	1.6232124
1	1.6226019
1	1.622184
1	1.6221546
1	1.6221512
1	1.6220964
1	1.6217211
1	1.6214932
1	1.6213127
1	1.6210753
1	1.6210271
1	1.6209899
1	1.6204601
1	1.6202893
1	1.6201818
1	1.6199367
1	1.6199367
1	1.6198374
1	1.6190444
1	1.6180543
-1	1.6178675
1	1.6178578
1	1.6178266
1	1.6176621
1	1.6174363
1	1.6173879
1	1.6172566
1	1.6169217
1	1.6164498
1	1.6164494
1	1.6163447
1	1.6159467
1	1.61589
1	1.6154884
1	1.6151531
1	1.6151496
1	1.6147986
1	1.6145675
1	1.6145186
1	1.614484
1	1.6142608
1	1.6142397
-1	1.6135611
1	1.6124502
-1	1.6124058
1	1.6122636
1	1.6121159
1	1.6118752
1	1.6117416
1	1.6115356
1	1.6114665
-1	1.611334
1	1.6110993
-1	1.6109632
1	1.6108934
-1	1.610404
1	1.6099647
1	1.6098803
1	1.609433
1	1.6092604
-1	1.6090391
1	1.6087574
1	1.6087574
1	1.6083533
1	1.6081487
1	1.6081361
1	1.6080529
-1	1.6079093
-1	1.6078127
1	1.6075427
1	1.6070441
1	1.6068224
1	1.6066888
1	1.6065276
1	1.6056667
1	1.6055444
1	1.6053393
1	1.6052173
1	1.6046425
-1	1.6046222
1	1.6039946
1	1.6038707
1	1.6038242
1	1.6033951
1	1.6030991
1	1.6029621
1	1.6029572
1	1.6029479
1	1.6029222
1	1.6027893
1	1.6026006
1	1.6025964
1	1.6024242
1	1.6021859
1	1.6018846
1	1.6013499
1	1.6012373
1	1.6009511
1	1.6004234
1	1.6004234
-1	1.6004212
1	1.6001601
1	1.599725
1	1.5996558
1	1.5996234
1	1.599089
1	1.5987335
1	1.5981447
1	1.5978996
1	1.5977456
1	1.5977456
1	1.5977235
1	1.5975915
1	1.5975915
1	1.5973218
1	1.5973094
1	1.5972394
1	1.5968637
-1	1.5962719
1	1.5962624
1	1.5957337
1	1.5955835
1	1.5955696
1	1.5955241
1	1.5955219
1	1.5953112
1	1.5950774
1	1.594949
1	1.5948163
1	1.5948041
1	1.5946939
1	1.5946894
1	1.5945415
1	1.5941375
1	1.5939934
1	1.5935713
1	1.5934001
1	1.5933849
1	1.5931999
1	1.5926435
1	1.5925982
1	1.5925074
1	1.5922568
1	1.5916017
1	1.5907805
1	1.5907616
1	1.5907125
1	1.5906298
1	1.5904136
1	1.5897895
1	1.5897839
1	1.5892247
1	1.5888029
1	1.5887912
1	1.5885277
1	1.5884112
1	1.5883671
1	1.588331
1	1.5880971
1	1.5880942
1	1.5876596
1	1.587617
1	1.5867252
1	1.586645
1	1.5863431
-1	1.5861529
1	1.5858823
1	1.5856965
1	1.5853709
1	1.5850425
1	1.5849719
1	1.5849172
-1	1.584764
-1	1.5845454
1	1.584526
-1	1.5844642
1	1.5844001
1	1.5841919
1	1.5840932
1	1.583197
1	1.5828639
1	1.5826519
1	1.5824633
-1	1.5823762
1	1.5823604
1	1.5821731
1	1.5818577
1	1.5807938
1	1.5807777
1	1.5806397
1	1.5802889
1	1.5802437
1	1.5801909
-1	1.5798631
1	1.5797721
1	1.579674
1	1.5791913
-1	1.5790275
1	1.5789002
1	1.5786873
1	1.5786842
1	1.5785106
1	1.5784479
1	1.5782132
1	1.5781706
1	1.5781706
1	1.5781509
1	1.5777004
1	1.5776629
1	1.5772838
-1	1.5772419
1	1.5772286
1	1.5770692
-1	1.5768952
1	1.5767426
1	1.5767291
1	1.5765763
1	1.5763627
1	1.5759621
1	1.5757734
1	1.5757392
1	1.5754079
1	1.5752864
